id,identifica,bouwjaar,status,gebruiksdo,oppervlakt,oppervla_1,aantal_ver,geometry
pand.4280803,606100000016236,1906,Sloopvergunning verleend,woonfunctie,63,76,2,"POLYGON Z ((86949.234 437005.22 0, 86940.53 437007.455 0, 86941.79399999999 437012.255 0, 86950.398 437009.815 0, 86950.36199999999 437009.674 0, 86949.234 437005.22 0))"
pand.2636015,518100000245725,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81561.288 452054.884 0, 81561.511 452052.469 0, 81561.518 452052.393 0, 81558.077 452052.112 0, 81555.717 452051.92 0, 81553.049 452051.802 0, 81551.683 452051.704 0, 81551.633 452052.402 0, 81551.783 452052.414 0, 81551.511 452055.733 0, 81551.413 452056.927 0, 81562.13499999999 452057.791 0, 81562.352 452054.996 0, 81561.288 452054.884 0))"
pand.2636644,518100000246392,1931,Sloopvergunning verleend,woonfunctie,48,76,5,"POLYGON Z ((81513.185 452066.515 0, 81513.838 452058.661 0, 81504.193 452057.898 0, 81502.97199999999 452072.995 0, 81512.57399999999 452073.867 0, 81513.185 452066.515 0))"
pand.7414084,599100000654931,1881,Sloopvergunning verleend,"bijeenkomstfunctie, woonfunctie",46,79,3,"POLYGON Z ((93935.13 436375.92 0, 93939.73 436380.03 0, 93947.16099999999 436372.517 0, 93947.89 436371.78 0, 93945.60000000001 436369.5 0, 93945.42 436369.66 0, 93942.88 436372.26 0, 93940.77 436370.43 0, 93935.13 436375.92 0))"
pand.8599102,568100000100259,1972,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((73963.19 430147.17 0, 73951.52 430171.16 0, 73947.25199999999 430179.907 0, 73954.02499999999 430183.212 0, 73958.31 430174.43 0, 73969.94 430150.37 0, 73971.86599999999 430146.497 0, 73971.989 430146.241 0, 73976.95 430148.63 0, 73979.41899999999 430143.456 0, 73981.276 430144.326 0, 73985.88499999999 430134.489 0, 73980.07000000001 430131.71 0, 73975.25999999999 430129.39 0, 73968.02 430144.33 0, 73967.906 430144.499 0, 73965.19 430143.148 0, 73963.19 430147.17 0))"
pand.8599554,568100000100746,1960,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((73966.90700000001 430171.566 0, 73962.492 430180.812 0, 73970.65399999999 430184.685 0, 73975.03 430175.52 0, 73979.45 430166.49 0, 73971.306 430162.534 0, 73966.90700000001 430171.566 0))"
pand.2631920,518100000241430,1931,Sloopvergunning verleend,woonfunctie,48,76,5,"POLYGON Z ((81581.98299999999 452076.142 0, 81582.705 452067.285 0, 81582.96000000001 452064.159 0, 81582.969 452061.003 0, 81582.898 452060.433 0, 81573.898 452061.936 0, 81573.409 452067.973 0, 81572.81200000001 452075.368 0, 81581.98299999999 452076.142 0))"
pand.9545504,599100000701814,1953,Sloopvergunning verleend,"bijeenkomstfunctie, kantoorfunctie",130,160,2,"POLYGON Z ((92812.534 437318.859 0, 92823.97 437322.56 0, 92827.52 437311.63 0, 92816.11 437307.89 0, 92812.534 437318.859 0))"
pand.9545784,599100000702167,1928,Sloopvergunning verleend,onderwijsfunctie,1286,1286,1,"POLYGON Z ((92728.477 434229.154 0, 92736.67 434219.84 0, 92741.3 434224.1 0, 92748.03999999999 434216.44 0, 92746.16 434214.78 0, 92746.52 434214.36 0, 92735.84 434205 0, 92721.19500000001 434221.709 0, 92718.88 434224.35 0, 92704.2 434241.1 0, 92714.28 434249.89 0, 92714.67 434249.44 0, 92729.5 434262.4 0, 92735.92999999999 434255.03 0, 92733.452 434252.889 0, 92724.41899999999 434245.087 0, 92722.128 434243.109 0, 92718.75999999999 434240.2 0, 92726.58100000001 434231.309 0, 92728.477 434229.154 0))"
pand.3658704,629100000020960,1923,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((85058.27899999999 459839.144 0, 85055.118 459842.53 0, 85056.765 459843.991 0, 85054.618 459846.431 0, 85057.789 459849.221 0, 85063.113 459843.657 0, 85058.27899999999 459839.144 0))"
pand.9070581,1916100000114028,1926,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((88355.625 456928.884 0, 88352.11199999999 456932.081 0, 88354.144 456934.313 0, 88357.609 456931.16 0, 88358.776 456930.098 0, 88356.745 456927.866 0, 88355.625 456928.884 0))"
pand.9070681,1916100000114199,2005,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((91944.351 456095.384 0, 91942.875 456101.012 0, 91951.071 456103.061 0, 91952.482 456097.417 0, 91944.351 456095.384 0))"
pand.9070695,1916100000114216,1937,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((89044.29399999999 455443.631 0, 89041.005 455441.64 0, 89035.601 455450.6 0, 89037.723 455451.884 0, 89050.95299999999 455459.891 0, 89051.85400000001 455458.399 0, 89056.357 455450.933 0, 89044.29399999999 455443.631 0))"
pand.9070714,1916100000114248,1905,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((89739.20600000001 456004.936 0, 89741.50599999999 456006.134 0, 89739.36199999999 456010.248 0, 89742.416 456011.966 0, 89745.391 456013.638 0, 89748.889 456007.411 0, 89753.14999999999 456009.805 0, 89755.124 456006.292 0, 89757.609 456007.69 0, 89760.628 456002.318 0, 89759.145 456001.484 0, 89759.97900000001 455999.999 0, 89761.163 455997.889 0, 89747.11199999999 455990.868 0, 89741.98 455999.999 0, 89739.20600000001 456004.936 0))"
pand.9071060,1916100000114784,1880,Sloopvergunning verleend,industriefunctie,146,146,1,"POLYGON Z ((91900.212 456036.502 0, 91894.645 456035.369 0, 91889.251 456061.886 0, 91894.815 456063.019 0, 91900.212 456036.502 0))"
pand.2674911,518100000287781,1931,Sloopvergunning verleend,"winkelfunctie, woonfunctie",48,97,5,"POLYGON Z ((81510.314 452101.058 0, 81510.80100000001 452095.199 0, 81511.308 452089.107 0, 81501.735 452088.293 0, 81500.45600000001 452104.11 0, 81503.452 452104.36 0, 81503.23699999999 452106.648 0, 81503.542 452106.671 0, 81503.49400000001 452107.374 0, 81508.91499999999 452107.768 0, 81508.966 452107.06 0, 81509.71000000001 452107.114 0, 81510.314 452101.058 0))"
pand.2675272,518100000288156,1980,Sloopvergunning verleend,winkelfunctie,57,57,1,"POLYGON Z ((74974.682 453968.261 0, 74980.976 453963.014 0, 74977.999 453959.496 0, 74971.755 453964.806 0, 74974.682 453968.261 0))"
pand.2175307,1783100000005147,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((74441.818 442553.336 0, 74446.774 442557.643 0, 74449.792 442554.17 0, 74444.836 442549.862 0, 74441.818 442553.336 0))"
pand.2175928,1783100000005813,1933,Sloopvergunning verleend,woonfunctie,184,184,1,"POLYGON Z ((68935.711 446173.461 0, 68940.973 446163.054 0, 68930.65700000001 446157.782 0, 68925.439 446168.105 0, 68935.711 446173.461 0))"
pand.5407090,599100010017788,1955,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((82916.254 432829.005 0, 82931.57000000001 432818.25 0, 82922.64 432805.52 0, 82905.42999999999 432817.59 0, 82914.37 432830.33 0, 82916.254 432829.005 0))"
pand.5407567,599100010018318,1890,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((88243.47 440857.55 0, 88252.71000000001 440864.28 0, 88256.33 440859.29 0, 88255.48 440858.76 0, 88259.25999999999 440853.34 0, 88253.42 440849 0, 88251.2 440847.46 0, 88243.47 440857.55 0))"
pand.2621689,518100000230931,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81558.05499999999 452108.607 0, 81558.308 452105.679 0, 81547.476 452104.82 0, 81547.417 452105.531 0, 81547.399 452105.752 0, 81547.076 452109.678 0, 81547.045 452110.168 0, 81555.928 452110.909 0, 81556.851 452110.986 0, 81556.893 452110.349 0, 81557.01700000001 452108.495 0, 81558.05499999999 452108.607 0))"
pand.683153,1783100000046876,1989,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((76560.057 446111.724 0, 76573.784 446126.158 0, 76582.587 446117.856 0, 76568.86 446103.422 0, 76560.057 446111.724 0))"
pand.683667,1783100000047441,1993,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((69888.36199999999 447219.36 0, 69876.49400000001 447253.519 0, 69856.644 447310.71 0, 69841.38099999999 447354.143 0, 69876.073 447365.994 0, 69885.27099999999 447339.746 0, 69882.427 447338.752 0, 69885.561 447329.817 0, 69888.431 447330.963 0, 69900.50900000001 447296.034 0, 69914.447 447255.774 0, 69922.932 447231.557 0, 69902.565 447224.345 0, 69888.36199999999 447219.36 0))"
pand.683668,1783100000047442,1987,Sloopvergunning verleend,industriefunctie,118,118,1,"POLYGON Z ((69902.565 447224.345 0, 69905.21400000001 447216.806 0, 69890.967 447211.862 0, 69888.36199999999 447219.36 0, 69902.565 447224.345 0))"
pand.683865,1783100000047641,1960,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((72420.209 445064.356 0, 72423.442 445072.142 0, 72421.96799999999 445072.776 0, 72423.136 445075.774 0, 72413.963 445078.751 0, 72404.38499999999 445081.86 0, 72407.811 445093.367 0, 72413.833 445091.186 0, 72414.03599999999 445091.491 0, 72429.76300000001 445085.937 0, 72429.179 445084.438 0, 72434.159 445082.51 0, 72434.13400000001 445082.307 0, 72425.32000000001 445059.917 0, 72419.389 445062.38 0, 72420.209 445064.356 0))"
pand.683866,1783100000047642,1930,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((72413.963 445078.751 0, 72423.136 445075.774 0, 72421.96799999999 445072.776 0, 72423.442 445072.142 0, 72420.209 445064.356 0, 72414.349 445066.258 0, 72416.45600000001 445072.752 0, 72412.44 445074.056 0, 72413.963 445078.751 0))"
pand.6748653,613100000132530,1978,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((86497.60400000001 430357.329 0, 86500 430355.76 0, 86504.702 430352.681 0, 86501.951 430348.481 0, 86500 430349.759 0, 86494.85400000001 430353.129 0, 86497.60400000001 430357.329 0))"
pand.6749225,613100000133156,1932,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((86804.984 430563.173 0, 86800.788 430564.121 0, 86801.984 430569.415 0, 86806.17999999999 430568.466 0, 86804.984 430563.173 0))"
pand.2168556,622100000062786,1971,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((84487.227 438891.832 0, 84501.531 438897.303 0, 84512.363 438868.985 0, 84469.439 438852.566 0, 84458.607 438880.884 0, 84464.704 438883.216 0, 84487.227 438891.832 0))"
pand.5414767,599100010026336,1890,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((88253.42 440849 0, 88259.25999999999 440853.34 0, 88260.73 440851.23 0, 88260.00999999999 440850.75 0, 88261.67999999999 440848.37 0, 88256.46000000001 440844.71 0, 88253.42 440849 0))"
pand.5415034,599100010026625,1959,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((83394.382 432632.93 0, 83386.406 432634.245 0, 83387.469 432640.694 0, 83395.442 432639.36 0, 83394.382 432632.93 0))"
pand.5415426,599100010027070,1964,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((76727.701 433624.267 0, 76719.64999999999 433599.031 0, 76709.78 433602.186 0, 76709.927 433602.649 0, 76717.84299999999 433627.413 0, 76727.701 433624.267 0))"
pand.4275444,606100000010709,1900,Sloopvergunning verleend,woonfunctie,158,158,1,"POLYGON Z ((86681.56 439781.57 0, 86676.10000000001 439791.43 0, 86683.758 439795.159 0, 86683.20600000001 439796.232 0, 86688.747 439799.041 0, 86694.48 439787.96 0, 86688.86 439784.91 0, 86681.56 439781.57 0))"
pand.4276286,606100000011570,1962,Sloopvergunning verleend,industriefunctie,1041,1041,1,"POLYGON Z ((87108.46799999999 438267.24 0, 87106.814 438272.123 0, 87099.25900000001 438295.877 0, 87099.75 438296.02 0, 87105.61199999999 438297.87 0, 87105.66099999999 438297.695 0, 87119.232 438302.024 0, 87132.628 438306.316 0, 87136.97100000001 438293.107 0, 87136.943 438291.957 0, 87141.42600000001 438277.755 0, 87108.46799999999 438267.24 0))"
pand.1538026,614100000004557,2007,Sloopvergunning verleend,industriefunctie,314,314,1,"POLYGON Z ((63484.835 433131.016 0, 63507.038 433140.157 0, 63512.019 433128.051 0, 63489.447 433118.952 0, 63484.835 433131.016 0))"
pand.1538027,614100000004558,2009,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((63555.116 433153.643 0, 63543.439 433148.834 0, 63541.141 433154.485 0, 63552.818 433159.294 0, 63555.116 433153.643 0))"
pand.1538049,614100000004598,1949,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((63529.99 434092.09 0, 63529.08 434098.29 0, 63538.29 434099.6 0, 63539.21 434093.44 0, 63529.99 434092.09 0))"
pand.1538336,614100000004946,1939,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((64844.44 431019.466 0, 64843.348 431024.982 0, 64848.475 431025.997 0, 64849.568 431020.481 0, 64844.44 431019.466 0))"
pand.1538956,614100000005872,1950,Sloopvergunning verleend,"logiesfunctie, woonfunctie",150,150,1,"POLYGON Z ((64872.806 436169.852 0, 64876.542 436170.966 0, 64881.904 436172.601 0, 64880.907 436175.87 0, 64884.321 436176.911 0, 64888.385 436178.15 0, 64889.309 436175.117 0, 64891.656 436175.842 0, 64893.615 436169.487 0, 64891.233 436168.807 0, 64891.97 436166.39 0, 64879.13 436162.476 0, 64877.917 436162.127 0, 64877.654 436162.99 0, 64875.077 436162.325 0, 64872.806 436169.852 0))"
pand.4710843,518100000331456,1913,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((78305.094 456505.627 0, 78305.526 456503.526 0, 78304.33500000001 456503.315 0, 78303.201 456503.115 0, 78302.88099999999 456505.278 0, 78303.995 456505.454 0, 78305.094 456505.627 0))"
pand.1546325,614100002239283,2018,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((63484.772 433131.156 0, 63489.5 433118.757 0, 63467.177 433109.633 0, 63462.133 433121.903 0, 63484.772 433131.156 0))"
pand.1546432,614100002239413,1930,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((69271.07000000001 434669.81 0, 69280.05 434655.7 0, 69284.55 434649.65 0, 69272.63 434641.98 0, 69259.60000000001 434662.43 0, 69271.07000000001 434669.81 0))"
pand.1546962,614100002239956,1915,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((64079.17 432748.563 0, 64080.975 432743.038 0, 64082.011 432739.974 0, 64077.28 432738.555 0, 64076.542 432741.311 0, 64076.443 432741.272 0, 64074.946 432746.917 0, 64079.17 432748.563 0))"
pand.4706310,518100000326510,1980,Sloopvergunning verleend,winkelfunctie,58,58,1,"POLYGON Z ((74950 453978.389 0, 74956.67999999999 453972.828 0, 74953.371 453968.926 0, 74945.152 453975.861 0, 74946.42999999999 453977.398 0, 74947.541 453978.698 0, 74948.44899999999 453979.783 0, 74950 453978.389 0))"
pand.679211,1783100000042685,1927,Sloopvergunning verleend,winkelfunctie,143,143,1,"POLYGON Z ((75585.048 447366.165 0, 75594.133 447372.308 0, 75600.046 447376.606 0, 75605.17200000001 447369.025 0, 75599.128 447364.939 0, 75590.034 447358.791 0, 75585.048 447366.165 0))"
pand.679769,1783100000043274,1943,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((75867.531 446562.658 0, 75871.842 446556.862 0, 75866.682 446553.024 0, 75862.371 446558.819 0, 75867.531 446562.658 0))"
pand.5033000,1842100000002527,1905,Sloopvergunning verleend,woonfunctie,161,161,1,"POLYGON Z ((86723.251 442112.942 0, 86726.28999999999 442108.03 0, 86731.50999999999 442111.33 0, 86734.83 442105.93 0, 86720.21000000001 442096.7 0, 86716.99000000001 442101.89 0, 86716.74000000001 442101.75 0, 86716.71799999999 442101.785 0, 86713.53999999999 442106.92 0, 86713.53999999999 442106.94 0, 86710.89 442111.16 0, 86716.28 442114.58 0, 86714.77 442117.01 0, 86719.12 442119.62 0, 86732.144 442126.879 0, 86734.686 442122.288 0, 86724.36900000001 442116.577 0, 86725.647 442114.269 0, 86723.251 442112.942 0))"
pand.5033065,1842100000002594,1965,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((82535.012 445879.754 0, 82530.298 445878.58 0, 82529.606 445881.359 0, 82534.32000000001 445882.533 0, 82535.012 445879.754 0))"
pand.5033112,1842100000002645,1953,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((81988.97100000001 447470.487 0, 81984.58199999999 447468.405 0, 81984.942 447467.647 0, 81983.90700000001 447467.156 0, 81982.27800000001 447470.587 0, 81987.702 447473.161 0, 81988.97100000001 447470.487 0))"
pand.5033388,1842100000002961,1957,Sloopvergunning verleend,woonfunctie,68,68,1,"POLYGON Z ((80403.80899999999 447500.58 0, 80409.673 447503.93 0, 80411.069 447501.239 0, 80412.538 447502.151 0, 80413.715 447500 0, 80414.749 447498.307 0, 80412.90700000001 447497.288 0, 80414.349 447494.704 0, 80412.306 447493.584 0, 80412.20299999999 447493.781 0, 80408.59 447491.835 0, 80407.492 447493.844 0, 80401.97199999999 447490.836 0, 80398.57799999999 447497.068 0, 80404.087 447500.071 0, 80403.80899999999 447500.58 0))"
pand.2685929,518100000299664,1931,Sloopvergunning verleend,woonfunctie,48,76,5,"POLYGON Z ((81531.277 452106.73 0, 81531.83100000001 452105.806 0, 81529.20600000001 452104.321 0, 81529.647 452103.542 0, 81530.01300000001 452102.836 0, 81530.08500000001 452099.298 0, 81532.83500000001 452099.446 0, 81532.96000000001 452097.524 0, 81528.652 452097.08 0, 81528.466 452099.172 0, 81528.024 452099.091 0, 81527.901 452101.736 0, 81526.048 452104.796 0, 81520.31 452101.551 0, 81515.641 452109.757 0, 81526.753 452116.027 0, 81528.208 452113.409 0, 81530.823 452114.879 0, 81534.40300000001 452108.507 0, 81534.011 452108.383 0, 81534.05499999999 452108.271 0, 81533.853 452107.564 0, 81532.31299999999 452106.696 0, 81531.603 452106.925 0, 81531.277 452106.73 0))"
pand.3964065,503100000023450,1949,Sloopvergunning verleend,woonfunctie,95,95,1,"POLYGON Z ((82223.90700000001 447004.527 0, 82235.88800000001 447010.163 0, 82238.38499999999 447005.041 0, 82238.447 447004.913 0, 82233.999 447002.857 0, 82237.742 446994.838 0, 82230.10799999999 446991.275 0, 82226.288 446999.438 0, 82223.90700000001 447004.527 0))"
pand.6743914,613100000127573,1850,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((89622.33500000001 430241.838 0, 89614.53 430227.35 0, 89611.61199999999 430228.922 0, 89607.499 430221.287 0, 89602.67200000001 430223.887 0, 89614.59 430246.01 0, 89622.33500000001 430241.838 0))"
pand.6744244,613100000127912,1798,Sloopvergunning verleend,"industriefunctie, woonfunctie",1615,1615,1,"POLYGON Z ((89654.766 430227.485 0, 89659.879 430223.902 0, 89651.67600000001 430212.198 0, 89646.564 430215.78 0, 89654.766 430227.485 0))"
pand.9270315,1621100000005397,1800,Sloopvergunning verleend,woonfunctie,234,234,1,"POLYGON Z ((90988.05899999999 444381.918 0, 90998.709 444387.974 0, 91001.428 444383.192 0, 91000.359 444382.585 0, 91007.633 444369.796 0, 91003.62 444367.525 0, 90999.867 444374.124 0, 90994.29399999999 444370.955 0, 90988.05899999999 444381.918 0))"
pand.9270406,1621100000005522,1900,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((90630.973 443135.387 0, 90629.60400000001 443141.122 0, 90635.211 443142.534 0, 90636.795 443136.195 0, 90638.09 443131.012 0, 90632.348 443129.629 0, 90631.10400000001 443134.838 0, 90630.973 443135.387 0))"
pand.9270526,1621100000005674,1880,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((89122.26300000001 443622.157 0, 89113.526 443621.336 0, 89113.28200000001 443624.2 0, 89121.886 443625.009 0, 89121.86900000001 443625.188 0, 89125.11900000001 443625.493 0, 89125.682 443619.506 0, 89122.53999999999 443619.211 0, 89122.26300000001 443622.157 0))"
pand.9270965,1621100000006143,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92807.189 445536.88 0, 92810.577 445534.803 0, 92809.19899999999 445532.556 0, 92805.81 445534.634 0, 92807.189 445536.88 0))"
pand.9270966,1621100000006144,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92807.189 445536.88 0, 92808.533 445539.071 0, 92811.947 445537.036 0, 92810.577 445534.803 0, 92807.189 445536.88 0))"
pand.9270971,1621100000006149,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92819.614 445549.491 0, 92816.336 445551.493 0, 92817.519 445553.37 0, 92820.768 445551.322 0, 92819.614 445549.491 0))"
pand.9270972,1621100000006150,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92816.336 445551.493 0, 92819.614 445549.491 0, 92818.069 445547.041 0, 92814.82000000001 445549.089 0, 92816.336 445551.493 0))"
pand.9270973,1621100000006151,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92826.171 445560.376 0, 92822.91800000001 445562.363 0, 92824.18399999999 445564.453 0, 92827.444 445562.478 0, 92826.171 445560.376 0))"
pand.9270974,1621100000006152,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92822.91800000001 445562.363 0, 92826.171 445560.376 0, 92824.745 445558.022 0, 92821.485 445559.997 0, 92822.91800000001 445562.363 0))"
pand.9270975,1621100000006153,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92832.747 445571.249 0, 92829.59 445573.177 0, 92830.848 445575.273 0, 92834.02 445573.369 0, 92832.747 445571.249 0))"
pand.9270976,1621100000006154,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92829.59 445573.177 0, 92832.747 445571.249 0, 92831.43399999999 445569.061 0, 92828.262 445570.965 0, 92829.59 445573.177 0))"
pand.9270977,1621100000006155,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92767.662 445536.054 0, 92764.353 445538.084 0, 92765.537 445540.02 0, 92768.849 445537.993 0, 92767.662 445536.054 0))"
pand.9270978,1621100000006156,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92764.353 445538.084 0, 92767.662 445536.054 0, 92766.173 445533.621 0, 92762.861 445535.647 0, 92764.353 445538.084 0))"
pand.9270979,1621100000006157,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92774.22900000001 445546.925 0, 92771.031 445548.886 0, 92772.36900000001 445551.081 0, 92775.572 445549.129 0, 92774.22900000001 445546.925 0))"
pand.9270980,1621100000006158,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92771.031 445548.886 0, 92774.22900000001 445546.925 0, 92772.776 445544.541 0, 92769.573 445546.494 0, 92771.031 445548.886 0))"
pand.9270981,1621100000006159,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92780.942 445557.709 0, 92777.734 445559.678 0, 92778.99099999999 445561.75 0, 92782.209 445559.798 0, 92780.942 445557.709 0))"
pand.9270982,1621100000006160,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92777.734 445559.678 0, 92780.942 445557.709 0, 92779.515 445555.354 0, 92776.296 445557.306 0, 92777.734 445559.678 0))"
pand.9270983,1621100000006161,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92789.95299999999 445572.402 0, 92785.202 445575.322 0, 92786.349 445577.259 0, 92791.147 445574.418 0, 92789.95299999999 445572.402 0))"
pand.9270984,1621100000006162,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92785.202 445575.322 0, 92789.95299999999 445572.402 0, 92788.534 445570.005 0, 92785.18399999999 445571.989 0, 92786.399 445574.042 0, 92784.951 445574.899 0, 92785.202 445575.322 0))"
pand.9270985,1621100000006163,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92796.55 445583.229 0, 92793.269 445585.245 0, 92794.68799999999 445587.533 0, 92797.96000000001 445585.502 0, 92796.55 445583.229 0))"
pand.9270986,1621100000006164,1956,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92793.269 445585.245 0, 92796.55 445583.229 0, 92795.139 445580.956 0, 92791.867 445582.986 0, 92793.269 445585.245 0))"
pand.9270989,1621100000006167,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92803.889 445598.37 0, 92800.499 445600.444 0, 92801.91899999999 445602.706 0, 92805.285 445600.594 0, 92803.889 445598.37 0))"
pand.9270990,1621100000006168,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92800.499 445600.444 0, 92803.889 445598.37 0, 92802.16899999999 445595.628 0, 92798.803 445597.74 0, 92800.499 445600.444 0))"
pand.9270991,1621100000006169,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92810.39999999999 445608.253 0, 92806.708 445610.512 0, 92808.083 445612.765 0, 92811.77800000001 445610.511 0, 92810.39999999999 445608.253 0))"
pand.9270992,1621100000006170,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92806.708 445610.512 0, 92810.39999999999 445608.253 0, 92808.75900000001 445605.564 0, 92805.065 445607.818 0, 92806.708 445610.512 0))"
pand.9271013,1621100000006191,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92815.318 445624.491 0, 92818.952 445622.268 0, 92817.348 445619.595 0, 92813.69500000001 445621.786 0, 92815.318 445624.491 0))"
pand.9271014,1621100000006192,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92818.952 445622.268 0, 92815.318 445624.491 0, 92816.675 445626.753 0, 92820.32799999999 445624.561 0, 92818.952 445622.268 0))"
pand.9271015,1621100000006193,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92821.455 445634.67 0, 92825.27800000001 445632.332 0, 92823.67600000001 445629.688 0, 92819.84299999999 445632.01 0, 92821.455 445634.67 0))"
pand.9271016,1621100000006194,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92825.27800000001 445632.332 0, 92821.455 445634.67 0, 92822.871 445637.008 0, 92826.704 445634.686 0, 92825.27800000001 445632.332 0))"
pand.9271017,1621100000006195,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92827.652 445644.812 0, 92831.228 445642.625 0, 92829.7 445640.134 0, 92826.12699999999 445642.325 0, 92827.652 445644.812 0))"
pand.9271018,1621100000006196,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92831.228 445642.625 0, 92827.652 445644.812 0, 92829.129 445647.221 0, 92832.702 445645.029 0, 92831.228 445642.625 0))"
pand.9271019,1621100000006197,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92842.22199999999 445659.992 0, 92840.364 445656.072 0, 92837.955 445657.102 0, 92839.66 445661.087 0, 92842.22199999999 445659.992 0))"
pand.9271020,1621100000006198,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92840.364 445656.072 0, 92842.22199999999 445659.992 0, 92844.93399999999 445658.831 0, 92843.23 445654.846 0, 92840.364 445656.072 0))"
pand.9271021,1621100000006199,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92831.552 445664.748 0, 92829.851 445661.017 0, 92827.322 445662.112 0, 92828.94899999999 445665.874 0, 92831.552 445664.748 0))"
pand.9271022,1621100000006200,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92829.851 445661.017 0, 92831.552 445664.748 0, 92834.10799999999 445663.642 0, 92832.48 445659.88 0, 92829.851 445661.017 0))"
pand.9271208,1621100000006386,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92848.005 445595.624 0, 92845.432 445597.195 0, 92847.632 445600.884 0, 92850.22100000001 445599.341 0, 92848.005 445595.624 0))"
pand.9271209,1621100000006387,1958,Sloopvergunning verleend,None,0,0,0,"POLYGON Z ((92845.432 445597.195 0, 92848.005 445595.624 0, 92845.61599999999 445591.617 0, 92843.027 445593.161 0, 92845.432 445597.195 0))"
